"movie.id.1","movie.id.2","V1"
100,693,79
100,696,73
100,699,71
100,702,47
100,705,100
100,707,53
100,708,80
100,709,88
100,710,66
100,712,41
100,713,55
100,715,71
100,716,48
100,717,64
100,720,46
100,721,49
100,722,42
100,724,57
100,727,49
100,729,65
100,732,137
100,735,110
100,736,58
100,737,47
100,739,120
100,740,46
100,741,55
100,742,203
100,744,80
100,746,91
100,747,80
100,748,161
100,749,20
100,750,58
100,751,95
100,754,27
100,755,68
100,756,95
100,762,97
100,763,109
100,768,34
100,770,45
100,778,56
100,780,51
100,781,58
100,790,49
100,792,72
100,813,47
100,815,80
100,820,65
100,823,74
100,825,68
100,826,58
100,827,39
100,831,70
100,840,39
100,845,143
100,847,51
100,849,37
100,855,50
100,864,69
100,866,91
100,871,58
100,873,33
100,875,27
100,877,20
100,879,60
100,880,20
100,886,29
100,887,29
100,892,20
100,895,54
100,898,27
100,919,85
100,923,46
100,924,64
100,926,74
100,928,79
100,930,59
100,931,47
100,934,50
100,939,47
100,946,45
100,949,52
100,959,55
100,969,49
100,988,46
100,993,39
100,1009,53
100,1011,86
100,1012,86
100,1014,76
100,1016,103
100,1028,113
100,1035,50
100,1039,67
100,1041,46
100,1047,99
100,1048,63
100,1065,41
100,1073,55
100,1074,62
100,1101,62
100,1119,44
101,1,67
101,2,37
101,3,24
101,4,47
101,5,18
101,7,54
101,8,33
101,9,27
101,10,15
101,11,44
101,12,44
101,13,21
101,14,13
101,15,25
101,17,27
101,19,6
101,20,11
101,21,17
101,22,48
101,23,29
101,24,39
101,25,38
101,26,14
101,27,17
101,28,51
101,29,36
101,31,32
101,32,21
101,33,28
101,38,27
101,39,26
101,40,19
101,42,36
101,44,19
101,45,12
101,47,32
101,48,20
101,49,19
101,50,69
101,51,20
101,52,25
101,53,36
101,54,29
101,55,37
101,56,58
101,58,35
101,59,11
101,60,11
101,61,13
101,62,44
101,63,28
101,64,42
101,65,22
101,66,30
101,67,35
101,68,45
101,69,53
101,70,43
101,71,54
101,72,37
101,73,36
101,76,15
101,77,36
101,79,56
101,80,34
101,81,31
101,82,59
101,83,35
101,85,18
101,86,26
101,87,25
101,88,42
101,89,62
101,90,35
101,91,54
101,92,28
101,93,16
101,94,42
101,95,58
101,96,59
101,97,45
101,98,60
101,99,48
101,100,55
101,102,23
101,105,16
101,106,12
101,108,16
101,109,30
101,111,33
101,114,14
101,116,12
101,117,51
101,118,44
101,120,12
101,121,65
101,122,25
101,123,26
101,124,14
101,125,28
101,126,7
101,127,46
101,128,22
101,129,19
101,131,20
101,132,45
101,133,28
101,134,25
101,135,51
101,136,22
101,137,15
101,140,19
101,141,25
101,142,24
101,143,45
101,144,51
101,145,28
101,147,25
101,148,23
101,150,22
101,151,55
101,152,19
101,153,48
101,154,47
101,155,25
101,156,32
101,157,31
101,158,22
101,159,27
101,160,15
101,161,57
101,162,22
101,163,24
101,164,40
101,165,8
101,166,8
101,167,25
101,168,65
101,169,29
101,170,19
101,171,15
101,172,65
101,173,65
101,174,68
101,175,48
101,176,60
101,177,30
101,178,24
101,179,51
101,180,43
101,181,69
101,182,43
101,183,59
101,184,35
101,185,45
101,186,55
101,187,31
101,188,46
101,189,21
101,190,27
101,191,46
101,192,13
101,193,40
101,194,37
101,195,60
101,196,53
101,197,36
101,198,31
101,199,31
101,200,45
101,201,27
101,202,54
101,203,34
101,204,63
101,205,27
101,207,18
101,208,53
101,209,43
101,210,62
101,211,47
101,212,23
101,213,19
101,214,40
101,215,43
101,216,49
101,217,44
101,218,40
101,219,36
101,220,6
101,221,6
101,222,58
101,223,22
101,225,21
101,226,50
101,227,52
101,228,63
101,229,57
101,230,55
101,231,45
101,232,40
101,233,36
101,234,55
101,235,42
101,237,36
101,238,49
101,239,42
101,240,31
101,241,31
101,242,5
101,243,10
101,245,16
101,246,14
101,248,30
101,249,22
101,250,37
101,252,24
101,254,15
101,255,9
101,257,39
101,258,48
101,259,11
101,260,20
101,262,5
101,264,15
101,265,54
101,268,25
101,269,17
101,270,16
101,271,27
101,272,11
101,273,30
101,274,24
101,275,17
101,276,18
101,277,9
101,278,8
101,280,8
101,281,17
101,282,22
101,283,12
101,284,22
101,285,8
101,286,25
101,287,5
101,288,43
101,289,16
101,290,22
101,291,18
101,292,4
101,293,13
101,294,42
101,295,6
101,298,25
101,299,5
101,300,27
101,301,13
101,302,18
101,303,5
101,304,4
101,305,4
101,306,2
101,307,14
101,310,8
101,311,4
101,312,6
101,313,29
101,315,9
101,316,8
101,317,18
101,318,35
101,319,8
101,321,8
101,322,12
101,323,14
101,324,11
101,325,13
101,326,8
101,327,6
101,328,22
101,331,3
101,332,6
101,333,13
101,334,5
101,338,10
101,340,9
101,342,1
101,343,17
101,344,1
101,345,5
101,346,9
101,347,12
101,354,6
101,356,23
101,357,37
101,358,23
101,367,39
101,369,15
101,371,14
101,378,22
101,380,46
101,381,25
101,382,25
101,384,22
101,385,52
101,386,34
101,387,16
101,391,25
101,392,22
101,393,49
101,395,21
101,396,20
101,399,33
101,401,24
101,402,44
101,403,53
101,404,32
101,405,52
101,408,22
101,409,13
101,410,26
101,411,28
101,412,17
101,413,18
101,414,11
101,416,21
101,417,23
101,418,37
101,419,40
101,420,26
101,421,25
101,423,59
101,425,26
101,427,27
101,428,36
101,429,24
101,430,15
101,431,52
101,432,47
101,433,46
101,434,24
101,435,31
101,436,35
101,441,17
101,443,26
101,447,31
101,448,29
101,449,39
101,450,26
101,451,40
101,452,21
101,455,34
101,458,8
101,461,15
101,462,24
101,463,13
101,465,22
101,466,11
101,468,13
101,469,15
101,470,33
101,471,22
101,472,38
101,473,25
101,474,38
101,475,33
101,476,18
101,477,13
101,478,13
101,479,23
101,480,29
101,481,8
101,482,17
101,483,31
101,484,23
101,485,21
101,486,5
101,487,9
101,488,10
101,489,10
101,491,17
101,492,7
101,493,8
101,494,6
101,495,11
101,496,38
101,497,8
101,498,23
101,499,8
101,501,38
101,502,12
101,504,17
101,505,13
101,506,22
101,507,13
101,508,24
101,509,22
101,510,26
101,511,34
101,512,7
101,513,10
101,514,22
101,515,29
101,516,11
101,517,10
101,518,20
101,519,13
101,520,21
101,521,23
101,523,26
101,525,13
101,526,23
101,527,36
101,528,22
101,529,11
101,530,16
101,531,15
101,535,5
101,538,5
101,542,17
101,544,9
101,546,41
101,549,29
101,550,46
101,553,12
101,554,25
101,558,18
101,559,43
101,561,22
101,566,45
101,568,49
101,569,30
101,576,31
101,578,34
101,581,26
101,582,27
101,584,19
101,588,51
101,591,17
101,595,9
101,596,19
101,597,35
101,603,28
101,604,9
101,606,11
101,607,9
101,609,11
101,614,9
101,615,8
101,616,22
101,619,7
101,625,30
101,627,28
101,628,20
101,629,17
101,631,26
101,632,9
101,633,15
101,636,33
101,640,27
101,642,27
101,647,12
101,648,11
101,650,21
101,651,33
101,652,25
101,654,23
101,655,50
101,657,22
101,658,29
101,659,18
101,660,28
101,661,13
101,662,20
101,663,21
101,665,32
101,672,23
101,673,16
101,675,17
101,676,8
101,678,19
101,679,40
101,682,7
101,684,33
101,685,25
101,687,6
101,689,8
101,690,4
101,692,29
101,693,20
101,696,8
101,699,13
101,702,16
101,705,18
101,707,11
101,708,24
101,709,23
101,710,27
101,712,12
101,713,12
101,715,29
101,716,11
101,717,8
101,720,20
101,721,20
101,722,13
101,724,13
101,727,19
101,729,16
101,732,40
101,735,28
101,736,14
101,737,21
101,739,49
101,740,4
101,741,13
101,742,31
101,744,9
101,746,43
101,747,27
101,748,28
101,749,4
101,750,6
101,751,19
101,754,2
101,755,27
101,756,18
101,762,17
101,763,22
101,768,20
101,770,13
101,778,21
101,780,19
101,781,18
101,790,21
101,792,16
101,813,5
101,815,8
101,820,20
101,823,16
101,825,17
101,826,18
101,827,7
101,831,22
101,840,11
101,845,23
101,847,6
101,849,14
101,855,9
101,864,4
101,866,13
101,871,8
101,873,2
101,875,1
101,877,2
101,879,7
101,880,1
101,886,1
101,887,1
101,892,2
101,895,10
101,898,2
101,919,18
101,923,7
101,924,10
101,926,15
101,928,21
101,930,19
101,931,12
101,934,7
101,939,14
101,946,27
101,949,14
101,959,16
101,969,18
101,988,4
101,993,14
101,1009,8
101,1011,17
101,1012,11
101,1014,16
101,1016,20
101,1028,25
101,1035,21
101,1039,18
101,1041,12
101,1047,19
101,1048,8
101,1065,16
101,1073,15
101,1074,22
101,1101,17
101,1119,17
102,1,45
102,2,24
102,3,9
102,4,31
102,5,16
102,7,32
102,8,30
102,9,17
102,10,7
102,11,31
102,12,26
102,13,20
102,14,10
102,15,27
102,17,11
102,19,3
102,20,8
102,21,13
102,22,36
102,23,17
102,24,18
102,25,31
102,26,13
102,27,7
102,28,38
102,29,24
102,31,24
102,32,14
102,33,13
102,38,23
102,39,16
102,40,16
102,42,18
102,44,19
102,45,8
102,47,25
102,48,18
102,49,19
102,50,52
102,51,15
102,52,17
102,53,22
102,54,23
102,55,20
102,56,35
102,58,29
102,59,10
102,60,10
102,61,11
102,62,27
102,63,23
102,64,30
102,65,19
102,66,31
102,67,22
102,68,25
102,69,44
102,70,31
102,71,44
102,72,25
102,73,31
102,76,11
102,77,27
102,79,41
102,80,16
102,81,19
102,82,47
102,83,29
102,85,10
102,86,20
102,87,18
102,88,37
102,89,38
102,90,28
102,91,33
102,92,15
102,93,13
102,94,30
102,95,48
102,96,43
102,97,40
102,98,46
102,99,47
102,100,32
102,101,23
102,105,9
102,106,10
102,108,7
102,109,15
102,111,25
102,114,12
102,116,11
102,117,33
102,118,32
102,120,10
102,121,40
102,122,9
102,123,14
102,124,11
102,125,25
102,126,7
102,127,34
102,128,9
102,129,10
102,131,16
102,132,39
102,133,33
102,134,23
102,135,36
102,136,23
102,137,11
102,140,23
102,141,22
102,142,28
102,143,42
102,144,34
102,145,13
102,147,17
102,148,14
102,150,9
102,151,42
102,152,10
102,153,36
102,154,28
102,155,19
102,156,17
102,157,21
102,158,10
102,159,18
102,160,9
102,161,40
102,162,21
102,163,19
102,164,22
102,165,5
102,166,5
102,167,17
102,168,46
102,169,15
102,170,14
102,171,9
102,172,49
102,173,44
102,174,52
102,175,29
102,176,42
102,177,22
102,178,16
102,179,26
102,180,28
102,181,49
102,182,28
102,183,42
102,184,16
102,185,30
102,186,38
102,187,25
102,188,29
102,189,10
102,190,24
102,191,38
102,192,12
102,193,25
102,194,31
102,195,41
102,196,39
102,197,25
102,198,16
102,199,24
102,200,34
102,201,14
102,202,41
102,203,26
102,204,49
102,205,18
102,207,10
102,208,37
102,209,26
102,210,48
102,211,32
102,212,14
102,213,17
102,214,23
102,215,36
102,216,41
102,217,25
102,218,29
102,219,24
102,220,7
102,221,4
102,222,34
102,223,15
102,225,24
102,226,32
102,227,31
102,228,45
102,229,36
102,230,38
102,231,30
102,232,19
102,233,22
102,234,39
102,235,26
102,237,30
102,238,37
102,239,28
102,240,15
102,241,24
102,242,4
102,243,13
102,245,16
102,246,7
102,248,13
102,249,7
102,250,18
102,252,15
102,254,6
102,255,5
102,257,23
102,258,32
102,259,13
102,260,10
102,262,3
102,264,7
102,265,40
102,268,13
102,269,12
102,270,9
102,271,16
102,272,8
102,273,18
102,274,18
102,275,13
102,276,16
102,277,8
102,278,7
102,280,6
102,281,11
102,282,14
102,283,14
102,284,16
102,285,6
102,286,20
102,287,5
102,288,25
102,289,11
102,290,14
102,291,7
102,292,5
102,293,8
102,294,30
102,295,4
102,298,13
102,299,3
102,300,16
102,301,9
102,302,14
102,303,4
102,304,6
102,305,2
102,306,1
102,307,13
102,310,3
102,311,2
102,312,5
102,313,26
102,315,6
102,316,6
102,317,13
102,318,33
102,319,5
102,321,7
102,322,12
102,323,12
102,324,6
102,325,6
102,326,5
102,327,3
102,328,17
102,331,2
102,332,5
102,333,8
102,334,3
102,338,8
102,340,7
102,342,1
102,343,9
102,344,1
102,345,2
102,346,5
102,347,9
102,354,2
102,356,12
102,357,33
102,358,8
102,367,26
102,369,7
102,371,14
102,378,21
102,380,27
102,381,19
102,382,16
102,384,14
102,385,42
102,386,24
102,387,12
102,391,15
102,392,19
102,393,36
102,395,11
102,396,11
102,399,22
102,401,19
102,402,30
102,403,39
102,404,32
102,405,33
102,408,10
102,409,12
102,410,11
102,411,13
102,412,11
102,413,8
102,414,13
102,416,17
102,417,22
102,418,37
102,419,41
102,420,25
102,421,16
102,423,49
102,425,14
102,427,26
102,428,21
102,429,15
102,430,13
102,431,27
102,432,41
102,433,25
102,434,13
102,435,29
102,436,22
102,441,13
102,443,30
102,447,21
102,448,22
102,449,25
102,450,15
102,451,32
102,452,16
102,455,14
102,458,6
102,461,9
102,462,15
102,463,10
102,465,33
102,466,7
102,468,16
102,469,10
102,470,22
102,471,23
102,472,24
102,473,23
102,474,25
102,475,12
102,476,12
102,477,13
102,478,9
102,479,20
102,480,17
102,481,6
102,482,12
102,483,22
102,484,16
102,485,21
102,486,9
102,487,8
102,488,10
102,489,8
102,491,12
102,492,7
102,493,8
102,494,9
102,495,14
102,496,34
102,497,10
102,498,20
102,499,9
102,501,37
102,502,7
102,504,18
102,505,10
102,506,19
102,507,11
102,508,12
102,509,11
102,510,15
102,511,21
102,512,4
102,513,10
102,514,19
102,515,22
102,516,14
102,517,9
102,518,15
102,519,10
102,520,17
102,521,18
102,523,19
102,525,12
102,526,23
102,527,29
102,528,18
102,529,10
102,530,13
102,531,13
102,535,2
102,538,2
102,542,20
102,544,4
102,546,27
102,549,18
102,550,27
102,553,12
102,554,16
102,558,8
102,559,28
102,561,16
102,566,31
102,568,33
102,569,13
102,576,16
102,578,15
102,581,14
102,582,21
102,584,16
102,588,47
102,591,15
102,595,8
102,596,21
102,597,18
102,603,25
102,604,10
102,606,9
102,607,5
102,609,11
102,614,9
102,615,10
102,616,14
102,619,7
102,625,34
102,627,22
102,628,17
102,629,15
102,631,20
102,632,8
102,633,14
102,636,18
102,640,11
102,642,18
102,647,10
102,648,14
102,650,15
102,651,29
102,652,10
102,654,14
102,655,36
102,657,15
102,658,12
102,659,17
102,660,34
102,661,11
102,662,14
102,663,19
102,665,20
102,672,9
102,673,17
102,675,12
102,676,4
102,678,15
102,679,23
102,682,3
102,684,24
102,685,10
102,687,3
102,689,4
102,690,5
102,692,27
102,693,15
102,696,5
102,699,21
102,702,9
102,705,19
102,707,9
102,708,18
102,709,15
102,710,12
102,712,7
102,713,8
102,715,19
102,716,11
102,717,8
102,720,17
102,721,7
102,722,11
102,724,15
102,727,15
102,729,20
102,732,30
102,735,26
102,736,13
102,737,12
102,739,29
102,740,3
102,741,6
102,742,26
102,744,5
102,746,20
102,747,21
102,748,16
102,749,3
102,750,6
102,751,9
102,754,1
102,755,20
102,756,12
102,762,8
102,763,9
102,768,19
102,770,12
102,778,13
102,780,12
102,781,17
102,790,10
102,792,15
102,813,3
102,815,7
102,820,9
102,823,10
102,825,10
102,826,12
102,827,4
102,831,9
102,840,4
102,845,17
102,847,5
102,849,10
102,855,10
102,864,4
102,866,12
102,871,7
102,873,3
102,875,1
102,877,2
102,879,2
102,880,1
102,886,1
102,887,2
102,892,6
102,895,4
102,898,1
102,919,11
102,923,7
102,924,5
102,926,9
102,928,14
102,930,7
102,931,8
102,934,9
102,939,10
102,946,26
102,949,10
102,959,11
102,969,22
102,988,2
102,993,11
102,1009,5
102,1011,8
102,1012,4
102,1014,9
102,1016,9
102,1028,15
102,1035,13
102,1039,13
102,1041,10
102,1047,13
102,1048,9
102,1065,7
102,1073,8
102,1074,11
102,1101,11
102,1119,11
105,1,64
105,2,28
105,3,19
105,4,41
105,5,11
105,7,52
105,8,28
105,9,30
105,10,15
105,11,36
105,12,33
105,13,21
105,14,15
105,15,37
105,17,19
105,19,5
105,20,11
105,21,26
105,22,43
105,23,16
105,24,38
105,25,49
105,26,7
105,27,12
105,28,45
105,29,26
105,31,30
105,32,8
105,33,19
105,38,31
105,39,15
105,40,16
105,42,25
105,44,15
105,45,7
105,47,22
105,48,8
105,49,23
105,50,62
105,51,14
105,52,15
105,53,23
105,54,22
105,55,17
105,56,50
105,58,25
105,59,11
105,60,8
105,61,9
105,62,30
105,63,24
105,64,40
105,65,20
105,66,33
105,67,28
105,68,27
105,69,44
105,70,41
105,71,33
105,72,34
105,73,24
105,76,6
105,77,23
105,79,51
105,80,24
105,81,18
105,82,44
105,83,22
105,85,13
105,86,17
105,87,20
105,88,38
105,89,38
105,90,26
105,91,27
105,92,10
105,93,13
105,94,37
105,95,42
105,96,45
105,97,35
105,98,45
105,99,36
105,100,55
105,101,16
105,102,9
105,106,17
105,108,17
105,109,32
105,111,40
105,114,11
105,116,12
105,117,57
105,118,50
105,120,28
105,121,65
105,122,37
105,123,26
105,124,15
105,125,45
105,126,14
105,127,43
105,128,16
105,129,12
105,131,13
105,132,37
105,133,22
105,134,22
105,135,36
105,136,17
105,137,17
105,140,13
105,141,16
105,142,16
105,143,38
105,144,39
105,145,15
105,147,31
105,148,24
105,150,19
105,151,51
105,152,14
105,153,37
105,154,34
105,155,24
105,156,23
105,157,21
105,158,19
105,159,19
105,160,13
105,161,38
105,162,19
105,163,20
105,164,25
105,165,8
105,166,7
105,167,20
105,168,51
105,169,16
105,170,9
105,171,5
105,172,52
105,173,45
105,174,55
105,175,26
105,176,40
105,177,24
105,178,14
105,179,29
105,180,29
105,181,61
105,182,27
105,183,36
105,184,22
105,185,32
105,186,43
105,187,27
105,188,26
105,189,11
105,190,13
105,191,39
105,192,9
105,193,23
105,194,34
105,195,45
105,196,38
105,197,28
105,198,15
105,199,23
105,200,31
105,201,13
105,202,44
105,203,27
105,204,54
105,205,22
105,207,5
105,208,39
105,209,30
105,210,52
105,211,29
105,212,10
105,213,18
105,214,21
105,215,31
105,216,44
105,217,25
105,218,27
105,219,18
105,220,11
105,221,4
105,222,54
105,223,12
105,225,26
105,226,35
105,227,33
105,228,39
105,229,34
105,230,39
105,231,27
105,232,20
105,233,25
105,234,39
105,235,46
105,237,42
105,238,35
105,239,28
105,240,43
105,241,20
105,242,9
105,243,21
105,245,23
105,246,15
105,248,29
105,249,28
105,250,32
105,252,34
105,254,19
105,255,23
105,257,47
105,258,41
105,259,23
105,260,16
105,262,5
105,264,11
105,265,34
105,268,21
105,269,21
105,270,9
105,271,22
105,272,11
105,273,30
105,274,30
105,275,27
105,276,31
105,277,6
105,278,11
105,280,11
105,281,22
105,282,35
105,283,18
105,284,34
105,285,11
105,286,25
105,287,9
105,288,39
105,289,12
105,290,23
105,291,27
105,292,6
105,293,20
105,294,54
105,295,11
105,298,27
105,299,8
105,300,29
105,301,16
105,302,13
105,303,5
105,304,11
105,305,8
105,306,2
105,307,18
105,310,13
105,311,4
105,312,7
105,313,21
105,315,12
105,316,9
105,317,11
105,318,31
105,319,11
105,321,10
105,322,19
105,323,21
105,324,7
105,325,9
105,326,11
105,327,10
105,328,27
105,331,11
105,332,12
105,333,22
105,334,5
105,338,12
105,340,9
105,342,9
105,343,11
105,344,2
105,345,5
105,346,13
105,347,9
105,354,10
105,356,19
105,357,36
105,358,18
105,367,35
105,369,21
105,371,9
105,378,22
105,380,28
105,381,13
105,382,11
105,384,22
105,385,39
105,386,26
105,387,6
105,391,16
105,392,17
105,393,44
105,395,23
105,396,10
105,399,24
105,401,26
105,402,32
105,403,41
105,404,23
105,405,62
105,408,9
105,409,23
105,410,38
105,411,47
105,412,36
105,413,18
105,414,12
105,416,14
105,417,17
105,418,26
105,419,30
105,420,24
105,421,19
105,423,42
105,425,13
105,427,23
105,428,14
105,429,14
105,430,12
105,431,28
105,432,28
105,433,24
105,434,16
105,435,25
105,436,18
105,441,11
105,443,23
105,447,20
105,448,13
105,449,23
105,450,14
105,451,35
105,452,17
105,455,31
105,458,11
105,461,5
105,462,13
105,463,4
105,465,24
105,466,2
105,468,13
105,469,6
105,470,27
105,471,33
105,472,43
105,473,28
105,474,25
105,475,31
105,476,25
105,477,24
105,478,8
105,479,17
105,480,21
105,481,6
105,482,13
105,483,24
105,484,14
105,485,18
105,486,8
105,487,6
105,488,5
105,489,6
105,491,11
105,492,7
105,493,7
105,494,5
105,495,8
105,496,30
105,497,7
105,498,16
105,499,4
105,501,26
105,502,12
105,504,7
105,505,6
105,506,13
105,507,8
105,508,25
105,509,12
105,510,18
105,511,16
105,512,3
105,513,5
105,514,16
105,515,20
105,516,3
105,517,10
105,518,4
105,519,9
105,520,20
105,521,14
105,523,18
105,525,8
105,526,21
105,527,31
105,528,9
105,529,9
105,530,5
105,531,11
105,535,6
105,538,8
105,542,11
105,544,18
105,546,49
105,549,13
105,550,33
105,553,12
105,554,27
105,558,8
105,559,29
105,561,10
105,566,33
105,568,44
105,569,15
105,576,22
105,578,18
105,581,7
105,582,13
105,584,14
105,588,35
105,591,18
105,595,15
105,596,17
105,597,43
105,603,21
105,604,4
105,606,3
105,607,6
105,609,13
105,614,4
105,615,7
105,616,12
105,619,16
105,625,17
105,627,17
105,628,26
105,629,12
105,631,16
105,632,7
105,633,10
105,636,19
105,640,10
105,642,11
105,647,6
105,648,9
105,650,10
105,651,25
105,652,12
105,654,14
105,655,32
105,657,13
105,658,15
105,659,14
105,660,21
105,661,6
105,662,10
105,663,11
105,665,16
105,672,9
105,673,11
105,675,7
105,676,12
105,678,23
105,679,21
105,682,11
105,684,26
105,685,37
105,687,16
105,689,11
105,690,7
105,692,28
105,693,12
105,696,13
105,699,14
105,702,5
105,705,15
105,707,6
105,708,15
105,709,12
105,710,16
105,712,10
105,713,13
105,715,8
105,716,8
105,717,18
105,720,16
105,721,17
105,722,23
105,724,8
105,727,11
105,729,15
105,732,31
105,735,15
105,736,5
105,737,11
105,739,32
105,740,10
105,741,8
105,742,43
105,744,7
105,746,28
105,747,15
105,748,37
105,749,2
105,750,6
105,751,16
105,754,4
105,755,26
105,756,32
105,762,17
105,763,40
105,768,18
105,770,5
105,778,9
105,780,22
105,781,17
105,790,19
105,792,13
105,813,3
105,815,22
105,820,27
105,823,21
105,825,22
105,826,29
105,827,21
105,831,29
105,840,16
105,845,29
105,847,5
105,849,9
105,855,5
105,864,25
105,866,28
105,871,20
105,873,7
105,875,2
105,877,3
105,879,13
105,880,2
105,886,2
105,887,2
105,892,6
105,895,10
105,898,5
105,919,8
105,923,1
105,924,14
105,926,37
105,928,27
105,930,23
105,931,19
105,934,18
105,939,4
105,946,17
105,949,17
105,959,13
105,969,12
105,988,9
105,993,14
105,1009,6
105,1011,17
105,1012,20
105,1014,17
105,1016,34
105,1028,39
105,1035,18
105,1039,17
105,1041,14
105,1047,39
105,1048,13
105,1065,7
105,1073,5
105,1074,15
105,1101,9
105,1119,13
106,1,57
106,2,20
106,3,17
106,4,33
106,5,25
106,7,54
106,8,27
106,9,52
106,10,14
106,11,34
106,12,36
106,13,30
106,14,25
106,15,45
106,17,15
106,19,8
106,20,12
106,21,16
106,22,33
106,23,18
106,24,29
106,25,49
106,26,9
106,27,8
106,28,28
106,29,16
106,31,28
106,32,12
106,33,11
106,38,23
106,39,12
106,40,11
106,42,15
106,44,17
106,45,9
106,47,16
106,48,17
106,49,17
106,50,57
106,51,18
106,52,11
106,53,23
106,54,22
106,55,22
106,56,43
106,58,23
106,59,8
106,60,5
106,61,5
106,62,15
106,63,14
106,64,40
106,65,17
106,66,24
106,67,17
106,68,20
106,69,36
106,70,35
106,71,28
106,72,20
106,73,21
106,76,7
106,77,29
106,79,38
106,80,12
106,81,19
106,82,30
106,83,16
106,85,11
106,86,17
106,87,22
106,88,26
106,89,32
106,90,19
106,91,19
106,92,14
106,93,23
106,94,18
106,95,29
106,96,35
106,97,32
106,98,44
106,99,22
106,100,64
106,101,12
106,102,10
106,105,17
106,108,13
106,109,17
106,111,43
106,114,3
106,116,18
106,117,55
106,118,59
106,120,23
106,121,66
106,122,27
106,123,28
106,124,26
106,125,46
106,126,24
106,127,49
106,128,7
106,129,25
106,131,8
106,132,27
106,133,18
106,134,21
106,135,27
106,136,8
106,137,25
106,140,13
106,141,10
106,142,11
106,143,27
106,144,29
106,145,12
106,147,37
106,148,30
106,150,19
106,151,46
106,152,7
106,153,29
106,154,21
106,155,18
106,156,22
106,157,20
106,158,13
106,159,23
106,160,11
106,161,30
106,162,14
106,163,16
106,164,24
106,165,6
106,166,5
106,167,13
106,168,29
106,169,9
106,170,12
106,171,10
106,172,35
106,173,34
106,174,43
106,175,23
106,176,35
106,177,14
106,178,10
106,179,24
106,180,24
106,181,52
106,182,29
106,183,31
106,184,15
106,185,26
106,186,25
106,187,19
106,188,19
106,189,3
106,190,15
106,191,28
106,192,12
106,193,18
106,194,24
106,195,36
106,196,30
106,197,24
106,198,19
106,199,14
106,200,30
106,201,11
106,202,34
106,203,24
106,204,36
106,205,10
106,207,7
106,208,21
106,209,22
106,210,32
106,211,19
106,212,18
106,213,16
106,214,17
106,215,24
106,216,35
106,217,19
106,218,28
106,219,19
106,220,20
106,221,12
106,222,45
106,223,25
106,225,21
106,226,27
106,227,23
106,228,25
106,229,23
106,230,25
106,231,19
106,232,17
106,233,21
106,234,36
106,235,42
106,237,55
106,238,31
106,239,14
106,240,31
106,241,17
106,242,12
106,243,16
106,245,33
106,246,20
106,248,29
106,249,23
106,250,32
106,252,30
106,254,10
106,255,27
106,257,41
106,258,43
106,259,17
106,260,17
106,262,10
106,264,13
106,265,24
106,268,26
106,269,25
106,270,11
106,271,19
106,272,14
106,273,41
106,274,38
106,275,24
106,276,46
106,277,12
106,278,13
106,280,21
106,281,38
106,282,39
106,283,23
106,284,39
106,285,26
106,286,38
106,287,14
106,288,51
106,289,21
106,290,18
106,291,31
106,292,10
106,293,29
106,294,47
106,295,15
106,298,33
106,299,6
106,300,32
106,301,17
106,302,23
106,303,9
106,304,13
106,305,4
106,306,5
106,307,16
106,310,8
106,311,3
106,312,4
106,313,24
106,315,7
106,316,9
106,317,12
106,318,30
106,319,20
106,321,18
106,322,30
106,323,29
106,324,15
106,325,15
106,326,15
106,327,14
106,328,29
106,331,11
106,332,10
106,333,29
106,334,4
106,338,7
106,340,10
106,342,4
106,343,9
106,344,1
106,345,2
106,346,9
106,347,6
106,354,5
106,356,20
106,357,27
106,358,14
106,367,23
106,369,12
106,371,12
106,378,10
106,380,15
106,381,11
106,382,13
106,384,7
106,385,30
106,386,12
106,387,11
106,391,10
106,392,11
106,393,26
106,395,8
106,396,16
106,399,12
106,401,16
106,402,22
106,403,24
106,404,13
106,405,59
106,408,10
106,409,17
106,410,27
106,411,30
106,412,22
106,413,12
106,414,5
106,416,8
106,417,13
106,418,18
106,419,18
106,420,10
106,421,13
106,423,31
106,425,10
106,427,20
106,428,15
106,429,8
106,430,8
106,431,19
106,432,21
106,433,22
106,434,9
106,435,16
106,436,14
106,441,9
106,443,22
106,447,17
106,448,14
106,449,19
106,450,13
106,451,23
106,452,14
106,455,22
106,458,17
106,461,8
106,462,13
106,463,8
106,465,13
106,466,9
106,468,9
106,469,7
106,470,21
106,471,38
106,472,29
106,473,23
106,474,18
106,475,32
106,476,35
106,477,19
106,478,11
106,479,20
106,480,17
106,481,2
106,482,10
106,483,19
106,484,15
106,485,9
106,486,6
106,487,7
106,488,8
106,489,4
106,491,9
106,492,7
106,493,5
106,494,3
106,495,6
106,496,20
106,497,3
106,498,11
106,499,7
106,501,16
106,502,6
106,504,14
106,505,8
106,506,16
106,507,9
106,508,28
106,509,13
106,510,9
106,511,14
106,512,4
106,513,5
106,514,12
106,515,22
106,516,6
106,517,10
106,518,8
106,519,6
106,520,11
106,521,14
106,523,16
106,525,9
106,526,12
106,527,20
106,528,12
106,529,9
106,530,10
106,531,12
106,535,11
106,538,2
106,542,12
106,544,19
106,546,49
106,549,15
106,550,23
106,553,8
106,554,15
106,558,13
106,559,18
106,561,9
106,566,21
106,568,29
106,569,12
106,576,16
106,578,13
106,581,12
106,582,17
106,584,5
106,588,23
106,591,43
106,595,26
